sim	toetseenheid	functie	toetshoogte	volume	oppervlakte	percentage
4	1838	grasland	1.05	25403.64	194625	40.59
4	1838	akkerbouw	3.49	0	0	0
4	1838	hoogwaardig	1.28	0	0	0
4	1838	stedelijk	0	0	0	0
4	1105	grasland	1.08	37738.27	357325	23.63
4	1105	akkerbouw	1.85	0	0	0
4	1105	hoogwaardig	1.28	0	0	0
4	1105	stedelijk	1.15	8.15	25	20
4	1974	grasland	0	0	0	0
4	1974	akkerbouw	0	0	0	0
4	1974	hoogwaardig	0	0	0	0
4	1974	stedelijk	0	0	0	0
4	1939	grasland	1.02	26656.56	218425	57.68
4	1939	akkerbouw	0	0	0	0
4	1939	hoogwaardig	1.31	0	0	0
4	1939	stedelijk	0	0	0	0
4	1104	grasland	1.18	952.74	17250	11.5
4	1104	akkerbouw	0	0	0	0
4	1104	hoogwaardig	2.04	0	0	0
4	1104	stedelijk	0	0	0	0
4	1102	grasland	1.41	0	0	0
4	1102	akkerbouw	0	0	0	0
4	1102	hoogwaardig	1.66	0	0	0
4	1102	stedelijk	0	0	0	0
4	1108	grasland	1.13	8665.13	141500	25.43
4	1108	akkerbouw	0	0	0	0
4	1108	hoogwaardig	1.4	0	0	0
4	1108	stedelijk	0.57	22.66	25	33.33
4	1938	grasland	0.99	53332.62	430750	62.47
4	1938	akkerbouw	1.06	2.97	25	12.5
4	1938	hoogwaardig	0.65	872.8	3825	10.24
4	1938	stedelijk	1.07	29.11	75	75
4	1101	grasland	1.36	0	0	0
4	1101	akkerbouw	1.71	0	0	0
4	1101	hoogwaardig	1.95	0	0	0
4	1101	stedelijk	1.85	0	0	0
4	1111	grasland	1.04	5932.23	54450	31.02
4	1111	akkerbouw	1.15	0	0	0
4	1111	hoogwaardig	1.08	0	0	0
4	1111	stedelijk	1.61	0	0	0
4	1100	grasland	1.41	0	0	0
4	1100	akkerbouw	1.52	0	0	0
4	1100	hoogwaardig	1.63	0	0	0
4	1100	stedelijk	1.51	0	0	0
4	1946	grasland	1.15	125.55	1900	7.07
4	1946	akkerbouw	0	0	0	0
4	1946	hoogwaardig	0.31	30.64	75	10
4	1946	stedelijk	0	0	0	0
4	1103	grasland	1.19	3679.44	22000	7.11
4	1103	akkerbouw	2.19	0	0	0
4	1103	hoogwaardig	0	0	0	0
4	1103	stedelijk	2.37	0	0	0
4	1937	grasland	0.92	74868.74	472950	60.53
4	1937	akkerbouw	0.86	27.03	150	54.55
4	1937	hoogwaardig	0.22	5324.96	36200	30.1
4	1937	stedelijk	0.13	127.48	325	100
4	1945	grasland	0.91	7985.42	47675	87.88
4	1945	akkerbouw	1.59	0	0	0
4	1945	hoogwaardig	0.73	290.5	1900	13.89
4	1945	stedelijk	1.54	0	0	0
4	1414	grasland	1.16	0	0	0
4	1414	akkerbouw	1.07	0	0	0
4	1414	hoogwaardig	0.66	0	0	0
4	1414	stedelijk	0.57	7.15	25	5.26
4	1995	grasland	1.09	570.29	8775	33.88
4	1995	akkerbouw	1.13	0	0	0
4	1995	hoogwaardig	1	185.86	4100	3.56
4	1995	stedelijk	0	0	0	0
4	1296	grasland	0	0	0	0
4	1296	akkerbouw	0	0	0	0
4	1296	hoogwaardig	0	0	0	0
4	1296	stedelijk	0	0	0	0
4	1125	grasland	0.94	84963.63	528775	64.41
4	1125	akkerbouw	0.88	14.05	50	20
4	1125	hoogwaardig	0.63	858	4700	17.75
4	1125	stedelijk	0.87	50.06	175	53.85
4	1413	grasland	1.32	0	0	0
4	1413	akkerbouw	0	0	0	0
4	1413	hoogwaardig	0.42	0	0	0
4	1413	stedelijk	0	0	0	0
4	1411	grasland	1.21	0	0	0
4	1411	akkerbouw	1.18	0	0	0
4	1411	hoogwaardig	1.04	0	0	0
4	1411	stedelijk	1.16	0	0	0
4	1126	grasland	1	11933.99	120650	36.6
4	1126	akkerbouw	0.76	13.82	50	40
4	1126	hoogwaardig	0.64	91.17	500	2.46
4	1126	stedelijk	1.09	23.83	100	80
4	1110	grasland	1.05	4880.17	61825	54.69
4	1110	akkerbouw	0	0	0	0
4	1110	hoogwaardig	0.84	868.47	11175	22.72
4	1110	stedelijk	0	0	0	0
4	1257	grasland	1.19	0	0	0
4	1257	akkerbouw	0.88	0	0	0
4	1257	hoogwaardig	0.71	0	0	0
4	1257	stedelijk	0.81	34.56	150	66.67
4	1119	grasland	0	0	0	0
4	1119	akkerbouw	0	0	0	0
4	1119	hoogwaardig	0	0	0	0
4	1119	stedelijk	0	0	0	0
4	1127	grasland	0.96	3611.78	28100	11.05
4	1127	akkerbouw	0.51	14.72	25	20
4	1127	hoogwaardig	0.48	32.26	175	6.03
4	1127	stedelijk	1.11	19.9	50	66.67
4	1255	grasland	1.1	0	0	0
4	1255	akkerbouw	1.21	0	0	0
4	1255	hoogwaardig	1.03	0	0	0
4	1255	stedelijk	1.94	0	0	0
4	1113	grasland	0	0	0	0
4	1113	akkerbouw	0	0	0	0
4	1113	hoogwaardig	2.53	0	0	0
4	1113	stedelijk	0	0	0	0
4	1114	grasland	1.33	0	0	0
4	1114	akkerbouw	0	0	0	0
4	1114	hoogwaardig	0.89	0	0	0
4	1114	stedelijk	0	0	0	0
4	1122	grasland	0	0	0	0
4	1122	akkerbouw	0	0	0	0
4	1122	hoogwaardig	0	0	0	0
4	1122	stedelijk	0	0	0	0
4	1134	grasland	1.08	0	0	0
4	1134	akkerbouw	0	0	0	0
4	1134	hoogwaardig	0	0	0	0
4	1134	stedelijk	1.43	0.03	25	100
4	1121	grasland	0	0	0	0
4	1121	akkerbouw	0	0	0	0
4	1121	hoogwaardig	0	0	0	0
4	1121	stedelijk	0	0	0	0
4	1131	grasland	1.07	0	0	0
4	1131	akkerbouw	0	0	0	0
4	1131	hoogwaardig	0.72	0	0	0
4	1131	stedelijk	0	0	0	0
4	1129	grasland	1.16	0	0	0
4	1129	akkerbouw	1.38	0	0	0
4	1129	hoogwaardig	1.11	0	0	0
4	1129	stedelijk	1.38	3.9	25	100
4	1116	grasland	0	0	0	0
4	1116	akkerbouw	0	0	0	0
4	1116	hoogwaardig	0	0	0	0
4	1116	stedelijk	0	0	0	0
4	1117	grasland	1.12	0	0	0
4	1117	akkerbouw	1.08	0	0	0
4	1117	hoogwaardig	-0.01	79.09	225	1.68
4	1117	stedelijk	1.28	0	0	0
4	1128	grasland	1.04	265.75	8575	5.58
4	1128	akkerbouw	0.83	5.46	25	20
4	1128	hoogwaardig	0.62	89.52	1400	3.76
4	1128	stedelijk	1.08	19.77	75	100
4	1252	grasland	1.07	0	0	0
4	1252	akkerbouw	1.28	0	0	0
4	1252	hoogwaardig	1.07	0	0	0
4	1252	stedelijk	0	0	0	0
4	1135	grasland	0.99	0	0	0
4	1135	akkerbouw	1.47	0	0	0
4	1135	hoogwaardig	0.53	7.41	25	2.86
4	1135	stedelijk	0.87	13.79	25	25
4	1132	grasland	1.13	0	0	0
4	1132	akkerbouw	1.23	0	0	0
4	1132	hoogwaardig	0.81	0	0	0
4	1132	stedelijk	1.16	6.38	25	50
4	1120	grasland	0.83	1010.56	6450	84.87
4	1120	akkerbouw	0	0	0	0
4	1120	hoogwaardig	0	0	0	0
4	1120	stedelijk	0	0	0	0
4	1136	grasland	1.06	0	0	0
4	1136	akkerbouw	0.91	2.34	25	10
4	1136	hoogwaardig	0.91	0	0	0
4	1136	stedelijk	1.15	22.19	75	42.86
4	1993	grasland	1.08	0	0	0
4	1993	akkerbouw	0.91	0	0	0
4	1993	hoogwaardig	0.79	0	0	0
4	1993	stedelijk	0.95	22.88	100	100
4	1152	grasland	1.11	19656.61	142500	38.41
4	1152	akkerbouw	1.27	1.91	25	25
4	1152	hoogwaardig	1.02	0	0	0
4	1152	stedelijk	1.31	34.97	75	100
4	1137	grasland	1.04	0	0	0
4	1137	akkerbouw	0	0	0	0
4	1137	hoogwaardig	0.55	113.6	275	1.5
4	1137	stedelijk	1.63	0	0	0
4	1145	grasland	1.04	3288.1	41625	12.22
4	1145	akkerbouw	0	0	0	0
4	1145	hoogwaardig	0.08	165.41	925	15.88
4	1145	stedelijk	0	0	0	0
4	1256	grasland	0.96	0	0	0
4	1256	akkerbouw	1.51	0	0	0
4	1256	hoogwaardig	0.92	0	0	0
4	1256	stedelijk	0	0	0	0
4	1416	grasland	-0.3	617.01	925	22.7
4	1416	akkerbouw	0.83	0	0	0
4	1416	hoogwaardig	-0.3	781.26	4375	13.01
4	1416	stedelijk	0.09	21.05	50	22.22
4	1991	grasland	0.92	0	0	0
4	1991	akkerbouw	0	0	0	0
4	1991	hoogwaardig	0	0	0	0
4	1991	stedelijk	0	0	0	0
4	1130	grasland	0.75	114.9	1025	21.93
4	1130	akkerbouw	0.63	8.45	25	9.09
4	1130	hoogwaardig	0.41	200.21	800	1.68
4	1130	stedelijk	0.84	45.14	150	46.15
4	1146	grasland	1.05	4197.4	37675	19.82
4	1146	akkerbouw	1.25	0	0	0
4	1146	hoogwaardig	0.93	0	0	0
4	1146	stedelijk	0.78	63.82	150	100
4	1253	grasland	1.06	0	0	0
4	1253	akkerbouw	0.98	0	0	0
4	1253	hoogwaardig	0.97	0	0	0
4	1253	stedelijk	1.03	5.94	50	66.67
4	1254	grasland	1	0	0	0
4	1254	akkerbouw	0.89	0	0	0
4	1254	hoogwaardig	0.93	0	0	0
4	1254	stedelijk	1.25	0	0	0
4	1289	grasland	1.05	0	0	0
4	1289	akkerbouw	0	0	0	0
4	1289	hoogwaardig	0.19	0	0	0
4	1289	stedelijk	0	0	0	0
4	1153	grasland	1.05	0	0	0
4	1153	akkerbouw	1.3	0	0	0
4	1153	hoogwaardig	0.71	0	0	0
4	1153	stedelijk	1.81	0	0	0
4	1139	grasland	0	0	0	0
4	1139	akkerbouw	0	0	0	0
4	1139	hoogwaardig	0	0	0	0
4	1139	stedelijk	0	0	0	0
4	1141	grasland	0	0	0	0
4	1141	akkerbouw	0	0	0	0
4	1141	hoogwaardig	0	0	0	0
4	1141	stedelijk	0	0	0	0
4	1994	grasland	1.48	0	0	0
4	1994	akkerbouw	0	0	0	0
4	1994	hoogwaardig	0.87	0	0	0
4	1994	stedelijk	1.53	0	0	0
4	1154	grasland	0	0	0	0
4	1154	akkerbouw	0	0	0	0
4	1154	hoogwaardig	0.75	0	0	0
4	1154	stedelijk	1.09	0	0	0
5	1156	grasland	0.98	178343.76	677425	98.96
5	1156	akkerbouw	0.77	1.99	25	20
5	1156	hoogwaardig	0.36	14704.13	41625	39.47
5	1156	stedelijk	1.1	20.15	25	100
5	1155	grasland	1.08	57954.81	407400	33.85
5	1155	akkerbouw	0.93	0	0	0
5	1155	hoogwaardig	1.09	0	0	0
5	1155	stedelijk	1.22	32.95	75	75
5	1959	grasland	1.1	14052.88	112675	27.24
5	1959	akkerbouw	1.07	0	0	0
5	1959	hoogwaardig	1.19	0	0	0
5	1959	stedelijk	0.85	35.17	50	66.67
5	1962	grasland	1.15	50.62	600	7.45
5	1962	akkerbouw	0	0	0	0
5	1962	hoogwaardig	3.46	0	0	0
5	1962	stedelijk	0	0	0	0
5	1955	grasland	1.38	2211.28	21725	50.58
5	1955	akkerbouw	2	0	0	0
5	1955	hoogwaardig	1.46	0	0	0
5	1955	stedelijk	1.64	8.1	50	66.67
5	1996	grasland	1.1	5071.66	72125	19.25
5	1996	akkerbouw	1.36	0	0	0
5	1996	hoogwaardig	1.61	0	0	0
5	1996	stedelijk	1.91	0	0	0
5	1960	grasland	1.05	15691.1	161225	26.04
5	1960	akkerbouw	1.2	0	0	0
5	1960	hoogwaardig	0.94	0	0	0
5	1960	stedelijk	0	0	0	0
5	1958	grasland	1.06	5713.16	61500	21.44
5	1958	akkerbouw	1.4	0	0	0
5	1958	hoogwaardig	0.16	180.72	350	10.45
5	1958	stedelijk	0	0	0	0
5	1957	grasland	0.99	24146.91	198350	27.45
5	1957	akkerbouw	1.07	0	0	0
5	1957	hoogwaardig	1.01	0	0	0
5	1957	stedelijk	1.32	16.43	100	40
5	1956	grasland	1.14	12028.38	111450	24.53
5	1956	akkerbouw	1.42	0	0	0
5	1956	hoogwaardig	0.98	0	0	0
5	1956	stedelijk	0	0	0	0
5	1952	grasland	1.01	21566.4	195275	25.16
5	1952	akkerbouw	1.34	0	0	0
5	1952	hoogwaardig	0.88	0	0	0
5	1952	stedelijk	1.21	32.27	125	50
5	1953	grasland	1.25	117316.15	623500	75.03
5	1953	akkerbouw	1.31	0	0	0
5	1953	hoogwaardig	1.34	0	0	0
5	1953	stedelijk	1.32	49.35	100	100
5	1954	grasland	1.3	15504.02	122950	20.76
5	1954	akkerbouw	0	0	0	0
5	1954	hoogwaardig	1.54	0	0	0
5	1954	stedelijk	0	0	0	0
5	1964	grasland	0.5	26.97	50	22.22
5	1964	akkerbouw	1.19	0	0	0
5	1964	hoogwaardig	0.01	94.01	225	5.49
5	1964	stedelijk	1.64	0	0	0
5	1966	grasland	0	0	0	0
5	1966	akkerbouw	0	0	0	0
5	1966	hoogwaardig	0.51	56.91	125	2.6
5	1966	stedelijk	0	0	0	0
5	1963	grasland	0.88	28.71	150	37.5
5	1963	akkerbouw	2.31	0	0	0
5	1963	hoogwaardig	1.77	0	0	0
5	1963	stedelijk	2.31	0	0	0
5	1124	grasland	1.54	0	0	0
5	1124	akkerbouw	0	0	0	0
5	1124	hoogwaardig	2.19	0	0	0
5	1124	stedelijk	2.27	0	0	0
5	1965	grasland	1.07	5.22	25	10
5	1965	akkerbouw	0	0	0	0
5	1965	hoogwaardig	-0.21	67.94	100	7.27
5	1965	stedelijk	0	0	0	0
5	1112	grasland	1.07	40518.64	391475	13.7
5	1112	akkerbouw	1	0	0	0
5	1112	hoogwaardig	0.86	0	0	0
5	1112	stedelijk	1.03	133.15	425	68
5	1947	grasland	1.31	0	0	0
5	1947	akkerbouw	2.03	0	0	0
5	1947	hoogwaardig	1.79	0	0	0
5	1947	stedelijk	0	0	0	0
5	1961	grasland	1.07	1009.11	13650	29.85
5	1961	akkerbouw	0	0	0	0
5	1961	hoogwaardig	0	0	0	0
5	1961	stedelijk	0	0	0	0
5	1123	grasland	1.57	0	0	0
5	1123	akkerbouw	1.73	0	0	0
5	1123	hoogwaardig	1.68	0	0	0
5	1123	stedelijk	1.74	3.51	25	100
5	1949	grasland	1.12	4123.09	57425	10.25
5	1949	akkerbouw	1.23	0	0	0
5	1949	hoogwaardig	0.93	0	0	0
5	1949	stedelijk	0	0	0	0
5	1109	grasland	1.06	391621.28	1299150	83.57
5	1109	akkerbouw	1.24	0	0	0
5	1109	hoogwaardig	1.08	2510.33	35575	12.56
5	1109	stedelijk	0.98	133.52	300	66.67
5	1948	grasland	1.17	0	0	0
5	1948	akkerbouw	0	0	0	0
5	1948	hoogwaardig	1.04	0	0	0
5	1948	stedelijk	1.73	0	0	0
5	1107	grasland	1.38	31792.76	200725	36.4
5	1107	akkerbouw	1.85	0	0	0
5	1107	hoogwaardig	1.7	0	0	0
5	1107	stedelijk	2.86	0	0	0
5	1950	grasland	0.98	15080.89	140950	34.58
5	1950	akkerbouw	1.24	0	0	0
5	1950	hoogwaardig	0.37	393.33	1025	2.55
5	1950	stedelijk	1.06	25.78	75	42.86
5	671	grasland	0.94	2701.86	15625	56.46
5	671	akkerbouw	1.29	0	0	0
5	671	hoogwaardig	0.96	0	0	0
5	671	stedelijk	4.1	0	0	0
5	1099	grasland	0	0	0	0
5	1099	akkerbouw	0	0	0	0
5	1099	hoogwaardig	0.45	388.58	1950	7.56
5	1099	stedelijk	0	0	0	0
5	1835	grasland	1.1	3407.76	46875	18.04
5	1835	akkerbouw	0	0	0	0
5	1835	hoogwaardig	1.13	0	0	0
5	1835	stedelijk	0	0	0	0
5	1951	grasland	1	5020.51	47575	28.48
5	1951	akkerbouw	2.06	0	0	0
5	1951	hoogwaardig	1.02	0	0	0
5	1951	stedelijk	1.22	10.29	25	100
5	1836	grasland	1.04	15226.52	148800	23.5
5	1836	akkerbouw	1.49	0	0	0
5	1836	hoogwaardig	1.24	0	0	0
5	1836	stedelijk	1.65	1.8	75	60
5	1992	grasland	0	0	0	0
5	1992	akkerbouw	0	0	0	0
5	1992	hoogwaardig	1.31	0	0	0
5	1992	stedelijk	0	0	0	0
5	1106	grasland	1.36	4754.93	32975	29.59
5	1106	akkerbouw	0	0	0	0
5	1106	hoogwaardig	2.14	0	0	0
5	1106	stedelijk	0	0	0	0
5	1976	grasland	0	0	0	0
5	1976	akkerbouw	0	0	0	0
5	1976	hoogwaardig	2.19	0	0	0
5	1976	stedelijk	0	0	0	0
5	1838	grasland	1.03	20050.72	169000	35.25
5	1838	akkerbouw	1.39	0	0	0
5	1838	hoogwaardig	1.24	0	0	0
5	1838	stedelijk	3.49	0	0	0
5	1105	grasland	1.05	28282.42	285625	18.9
5	1105	akkerbouw	0.77	0	0	0
5	1105	hoogwaardig	1.25	0	0	0
5	1105	stedelijk	1.49	6.03	50	50
5	1974	grasland	0	0	0	0
5	1974	akkerbouw	0	0	0	0
5	1974	hoogwaardig	0	0	0	0
5	1974	stedelijk	0	0	0	0
5	1939	grasland	1	20612.06	187425	49.5
5	1939	akkerbouw	0	0	0	0
5	1939	hoogwaardig	1.29	0	0	0
5	1939	stedelijk	1.45	5.54	25	100
5	1104	grasland	1.15	540.39	11300	7.53
5	1104	akkerbouw	0	0	0	0
5	1104	hoogwaardig	2.01	0	0	0
5	1104	stedelijk	2.11	0	0	0
5	1102	grasland	1.39	0	0	0
5	1102	akkerbouw	1.48	0	0	0
5	1102	hoogwaardig	1.62	0	0	0
5	1102	stedelijk	0	0	0	0
5	1108	grasland	1.11	5061.78	99775	17.93
5	1108	akkerbouw	1.41	0	0	0
5	1108	hoogwaardig	1.43	0	0	0
5	1108	stedelijk	1.55	1.64	25	100
5	1938	grasland	0.96	41454.7	366825	53.2
5	1938	akkerbouw	0.96	0	0	0
5	1938	hoogwaardig	0.63	292.92	1500	4.02
5	1938	stedelijk	1.03	52.07	100	100
5	1101	grasland	1.34	0	0	0
5	1101	akkerbouw	1.63	0	0	0
5	1101	hoogwaardig	2.47	0	0	0
5	1101	stedelijk	1.64	0	0	0
5	1111	grasland	1.02	4399.09	47100	26.83
5	1111	akkerbouw	1.14	0	0	0
5	1111	hoogwaardig	1.06	0	0	0
5	1111	stedelijk	1.03	51.56	150	100
5	1100	grasland	1.38	0	0	0
5	1100	akkerbouw	1.79	0	0	0
5	1100	hoogwaardig	1.49	0	0	0
5	1100	stedelijk	1.49	2.69	25	100
5	1946	grasland	1.12	0	0	0
5	1946	akkerbouw	0	0	0	0
5	1946	hoogwaardig	0.29	17.37	50	6.67
5	1946	stedelijk	0	0	0	0
5	1103	grasland	1.17	0	0	0
5	1103	akkerbouw	2.17	0	0	0
5	1103	hoogwaardig	2.19	0	0	0
5	1103	stedelijk	0	0	0	0
5	1937	grasland	0.89	61639.79	421625	53.95
5	1937	akkerbouw	-0.38	23.65	25	25
5	1937	hoogwaardig	0.19	1814.31	4850	4.03
5	1937	stedelijk	-0.43	172.3	250	90.91
5	1945	grasland	0.89	6566.41	45275	83.3
5	1945	akkerbouw	1.4	0	0	0
5	1945	hoogwaardig	0.69	28.45	475	3.49
5	1945	stedelijk	3.85	0	0	0
5	1414	grasland	1.14	0	0	0
5	1414	akkerbouw	0.78	0	0	0
5	1414	hoogwaardig	0.63	0	0	0
5	1414	stedelijk	0.69	2.92	25	4
5	1995	grasland	1.06	363.89	5625	21.7
5	1995	akkerbouw	1.21	0	0	0
5	1995	hoogwaardig	0.97	0	0	0
5	1995	stedelijk	1.14	10.97	25	100
5	1296	grasland	0	0	0	0
5	1296	akkerbouw	0	0	0	0
5	1296	hoogwaardig	0	0	0	0
5	1296	stedelijk	0	0	0	0
5	1125	grasland	0.92	70005.05	477750	58.19
5	1125	akkerbouw	0.81	0	0	0
5	1125	hoogwaardig	0.62	220.3	1250	4.7
5	1125	stedelijk	0.91	41.61	100	57.14
5	1413	grasland	1.29	0	0	0
5	1413	akkerbouw	0	0	0	0
5	1413	hoogwaardig	0.4	0	0	0
5	1413	stedelijk	0	0	0	0
5	1411	grasland	1.18	0	0	0
5	1411	akkerbouw	0.94	0	0	0
5	1411	hoogwaardig	1	0	0	0
5	1411	stedelijk	1.06	0	0	0
5	1126	grasland	0.98	49718.03	243350	73.78
5	1126	akkerbouw	1.44	0	0	0
5	1126	hoogwaardig	0.66	341.07	3025	14.96
5	1126	stedelijk	1.47	11.11	50	100
5	1110	grasland	1.02	3275.12	46650	41.27
5	1110	akkerbouw	1.04	0	0	0
5	1110	hoogwaardig	0.82	0	0	0
5	1110	stedelijk	0	0	0	0
5	1257	grasland	1.16	0	0	0
5	1257	akkerbouw	0.78	0	0	0
5	1257	hoogwaardig	0.68	0	0	0
5	1257	stedelijk	0.78	24.34	125	50
5	1119	grasland	0	0	0	0
5	1119	akkerbouw	0	0	0	0
5	1119	hoogwaardig	0	0	0	0
5	1119	stedelijk	0	0	0	0
5	1127	grasland	0.94	18943.64	134250	52.81
5	1127	akkerbouw	1.74	0	0	0
5	1127	hoogwaardig	0.44	84.5	300	9.84
5	1127	stedelijk	0.98	22.77	50	66.67
5	1255	grasland	1.07	0	0	0
5	1255	akkerbouw	1.16	0	0	0
5	1255	hoogwaardig	1	0	0	0
5	1255	stedelijk	0	0	0	0
5	1113	grasland	0	0	0	0
5	1113	akkerbouw	0	0	0	0
5	1113	hoogwaardig	2.5	0	0	0
5	1113	stedelijk	0	0	0	0
5	1114	grasland	1.31	0	0	0
5	1114	akkerbouw	0	0	0	0
5	1114	hoogwaardig	0.87	0	0	0
5	1114	stedelijk	1.14	1.19	25	100
5	1122	grasland	0	0	0	0
5	1122	akkerbouw	0	0	0	0
5	1122	hoogwaardig	0	0	0	0
5	1122	stedelijk	0	0	0	0
5	1134	grasland	1.06	1713.56	8075	6.98
5	1134	akkerbouw	0	0	0	0
5	1134	hoogwaardig	0	0	0	0
5	1134	stedelijk	0	0	0	0
5	1121	grasland	0	0	0	0
5	1121	akkerbouw	0	0	0	0
5	1121	hoogwaardig	0	0	0	0
5	1121	stedelijk	0	0	0	0
5	1131	grasland	1.05	3554.51	48575	35.31
5	1131	akkerbouw	0.93	0	0	0
5	1131	hoogwaardig	0.69	39.68	525	21.43
5	1131	stedelijk	1	14.26	25	100
5	1129	grasland	1.13	1363.24	18800	13.67
5	1129	akkerbouw	0	0	0	0
5	1129	hoogwaardig	1.1	0	0	0
5	1129	stedelijk	1.27	15.43	100	100
5	1116	grasland	0	0	0	0
5	1116	akkerbouw	0	0	0	0
5	1116	hoogwaardig	0	0	0	0
5	1116	stedelijk	0	0	0	0
5	1117	grasland	1.09	0	0	0
5	1117	akkerbouw	1.02	0	0	0
5	1117	hoogwaardig	-0.01	148.44	275	2.06
5	1117	stedelijk	1.04	5.03	50	100
5	1128	grasland	1.01	9770.97	85775	55.85
5	1128	akkerbouw	0.89	0.56	25	25
5	1128	hoogwaardig	0.6	675.15	5225	14.03
5	1128	stedelijk	1.1	27.42	125	100
5	1252	grasland	1.04	0	0	0
5	1252	akkerbouw	0	0	0	0
5	1252	hoogwaardig	1.04	0	0	0
5	1252	stedelijk	1.12	1.85	25	50
5	1135	grasland	0.96	4932	41000	18.84
5	1135	akkerbouw	1.6	0	0	0
5	1135	hoogwaardig	0.51	12.29	25	2.86
5	1135	stedelijk	1.19	7.16	25	100
5	1132	grasland	1.11	0	0	0
5	1132	akkerbouw	0	0	0	0
5	1132	hoogwaardig	0.78	0	0	0
5	1132	stedelijk	1.23	6.21	25	100
5	1120	grasland	0.8	836.68	5925	77.96
5	1120	akkerbouw	0	0	0	0
5	1120	hoogwaardig	0	0	0	0
5	1120	stedelijk	0	0	0	0
5	1136	grasland	1.03	9923.4	118025	27.94
5	1136	akkerbouw	0.93	0	0	0
5	1136	hoogwaardig	0.87	0	0	0
5	1136	stedelijk	1.04	72.29	175	87.5
5	1993	grasland	1.05	0	0	0
5	1993	akkerbouw	0.95	0	0	0
5	1993	hoogwaardig	0.75	0	0	0
5	1993	stedelijk	0.91	48.61	200	100
5	1152	grasland	1.08	62165.88	272575	73.47
5	1152	akkerbouw	1.41	0	0	0
5	1152	hoogwaardig	0.96	176.15	2850	25.56
5	1152	stedelijk	0	0	0	0
5	1137	grasland	1.01	8272.12	85775	29.66
5	1137	akkerbouw	1.28	0	0	0
5	1137	hoogwaardig	0.54	192.51	525	2.86
5	1137	stedelijk	1.35	5.72	25	100
5	1145	grasland	1.02	26591.02	199775	58.62
5	1145	akkerbouw	0	0	0	0
5	1145	hoogwaardig	0.05	454.87	1925	33.33
5	1145	stedelijk	0	0	0	0
5	1256	grasland	0.94	0	0	0
5	1256	akkerbouw	1.73	0	0	0
5	1256	hoogwaardig	0.9	0	0	0
5	1256	stedelijk	0.87	5.55	25	33.33
5	1416	grasland	-0.32	830.01	1400	33.33
5	1416	akkerbouw	0.06	0	0	0
5	1416	hoogwaardig	-0.33	2349.77	6825	20.43
5	1416	stedelijk	0.12	17.06	25	20
5	1991	grasland	0.9	0	0	0
5	1991	akkerbouw	0	0	0	0
5	1991	hoogwaardig	0	0	0	0
5	1991	stedelijk	0	0	0	0
5	1130	grasland	0.72	517.11	2725	57.98
5	1130	akkerbouw	0.7	2.13	25	7.69
5	1130	hoogwaardig	0.4	514.85	2575	5.42
5	1130	stedelijk	0.89	43.93	100	50
5	1146	grasland	1.02	22442.3	143975	75.76
5	1146	akkerbouw	0.89	4.57	25	33.33
5	1146	hoogwaardig	0.9	107.91	725	2.36
5	1146	stedelijk	1.12	31.15	75	100
5	1253	grasland	1.03	0	0	0
5	1253	akkerbouw	0.99	0	0	0
5	1253	hoogwaardig	0.95	0	0	0
5	1253	stedelijk	1.11	1.04	25	33.33
5	1254	grasland	0.98	0	0	0
5	1254	akkerbouw	0.86	0	0	0
5	1254	hoogwaardig	0.91	0	0	0
5	1254	stedelijk	0.96	1.1	25	50
5	1289	grasland	1.07	0	0	0
5	1289	akkerbouw	0	0	0	0
5	1289	hoogwaardig	0.16	6.03	50	3.92
5	1289	stedelijk	1.53	0	0	0
5	1153	grasland	1.04	0	0	0
5	1153	akkerbouw	1.7	0	0	0
5	1153	hoogwaardig	0.69	0	0	0
5	1153	stedelijk	1.37	0	0	0
5	1139	grasland	0	0	0	0
5	1139	akkerbouw	0	0	0	0
5	1139	hoogwaardig	0	0	0	0
5	1139	stedelijk	0	0	0	0
5	1141	grasland	0	0	0	0
5	1141	akkerbouw	0	0	0	0
5	1141	hoogwaardig	0	0	0	0
5	1141	stedelijk	0	0	0	0
5	1994	grasland	1.44	0	0	0
5	1994	akkerbouw	1.59	0	0	0
5	1994	hoogwaardig	0.81	0	0	0
5	1994	stedelijk	0	0	0	0
5	1154	grasland	0	0	0	0
5	1154	akkerbouw	0	0	0	0
5	1154	hoogwaardig	0.74	0	0	0
5	1154	stedelijk	0	0	0	0
6	1156	grasland	1.04	66182.92	417275	60.97
6	1156	akkerbouw	1.41	0	0	0
6	1156	hoogwaardig	0.42	5924.71	27275	25.88
6	1156	stedelijk	0.89	20.46	75	42.86
6	1155	grasland	1.15	9898.85	123400	10.25
6	1155	akkerbouw	0.97	3.23	25	10
6	1155	hoogwaardig	1.18	0	0	0
6	1155	stedelijk	1.35	0	0	0
6	1959	grasland	1.16	1280.76	20750	5.02
6	1959	akkerbouw	1.06	0	0	0
6	1959	hoogwaardig	1.26	0	0	0
6	1959	stedelijk	1.29	0	0	0
6	1962	grasland	1.22	0	0	0
6	1962	akkerbouw	0	0	0	0
6	1962	hoogwaardig	3.49	0	0	0
6	1962	stedelijk	0	0	0	0
6	1955	grasland	1.44	125.3	2675	6.23
6	1955	akkerbouw	1.84	0	0	0
6	1955	hoogwaardig	1.54	0	0	0
6	1955	stedelijk	1.55	0	0	0
6	1996	grasland	1.17	0	0	0
